"Call Tree - Method";"Time [%]";"Time";"Invocations";
"         Self time";"0.25117326";"13410";"1"
"         Interfaz.Swing.Menu_Hospital$1.<init>(Interfaz.Swing.Menu_Hospital)";"5.6190886E-5";"3";"1"
"         Interfaz.Swing.Menu_Hospital$2.<init>(Interfaz.Swing.Menu_Hospital)";"3.746059E-5";"2";"1"
"         Interfaz.Swing.Menu_Hospital$3.<init>(Interfaz.Swing.Menu_Hospital)";"3.746059E-5";"2";"1"
"        Self time";"0.021296347";"1137";"1"
"      Self time";"2.2476354E-4";"12";"1"
"     Self time";"7.866724E-4";"42";"1"
"    Interfaz.Swing.Menu_Hospital$2.actionPerformed(java.awt.event.ActionEvent)";"0.69332063";"37016";"1"
"     Interfaz.Swing.Menu_Hospital.access$100(Interfaz.Swing.Menu_Hospital, java.awt.event.ActionEvent)";"0.6925152";"36973";"1"
"      Interfaz.Swing.Menu_Hospital.ambulanciasActionPerformed(java.awt.event.ActionEvent)";"0.6922905";"36961";"1"
"       Self time";"0.36821887";"19659";"1"
"       Interfaz.Swing.Menu_Ambulancias.<init>()";"0.32382807";"17289";"1"
"        Interfaz.Swing.Menu_Ambulancias.initComponents()";"0.29215515";"15598";"1"
"         Self time";"0.28271508";"15094";"1"
"         Interfaz.Swing.Menu_Ambulancias$1.<init>(Interfaz.Swing.Menu_Ambulancias)";"3.3714532E-4";"18";"1"
"         Interfaz.Swing.Menu_Ambulancias$2.<init>(Interfaz.Swing.Menu_Ambulancias)";"2.8095444E-4";"15";"1"
"         Interfaz.Swing.Menu_Ambulancias$3.<init>(Interfaz.Swing.Menu_Ambulancias)";"2.6222414E-4";"14";"1"
"         Interfaz.Swing.Menu_Ambulancias$4.<init>(Interfaz.Swing.Menu_Ambulancias)";"2.6222414E-4";"14";"1"
"        Self time";"0.029425295";"1571";"1"
"      Self time";"2.2476354E-4";"12";"1"
"     Self time";"7.866724E-4";"42";"1"
"    Interfaz.Swing.Menu_Hospital$3.actionPerformed(java.awt.event.ActionEvent)";"0.6142413";"32794";"1"
"     Interfaz.Swing.Menu_Hospital.access$200(Interfaz.Swing.Menu_Hospital, java.awt.event.ActionEvent)";"0.61349213";"32754";"1"
"      Interfaz.Swing.Menu_Hospital.salirActionPerformed(java.awt.event.ActionEvent)";"0.6132486";"32741";"1"
"       Interfaz.Swing.Main.<init>()";"0.42903614";"22906";"1"
"        Interfaz.Swing.Main.initialize()";"0.4057544";"21663";"1"
"         Self time";"0.33619007";"17949";"1"
"         Interfaz.Swing.Main.getJContentPane()";"0.0684405";"3654";"1"
"          Self time";"0.016857266";"900";"1"
"          Interfaz.Swing.Main.getSalir()";"0.016819805";"898";"1"
"           Self time";"0.015358843";"820";"1"
"           Interfaz.Swing.Main$7.<init>(Interfaz.Swing.Main)";"5.6190886E-5";"3";"1"
"          Interfaz.Swing.Main.getMapa()";"0.012455647";"665";"1"
"           Self time";"0.010863571";"580";"1"
"           Interfaz.Swing.Main$4.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"          Interfaz.Swing.Main.getAmbulancias()";"0.01075119";"574";"1"
"           Self time";"0.009271496";"495";"1"
"           Interfaz.Swing.Main$5.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"          Interfaz.Swing.Main.getSimular()";"0.009102924";"486";"1"
"           Self time";"0.007660691";"409";"1"
"           Interfaz.Swing.Main$6.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"          Interfaz.Swing.Main$2.<init>(Interfaz.Swing.Main)";"5.6190886E-5";"3";"1"
"          Interfaz.Swing.Main$3.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"         Interfaz.Swing.Main$1.<init>(Interfaz.Swing.Main)";"3.746059E-5";"2";"1"
"        Self time";"0.021052852";"1124";"1"
"       Self time";"0.18400642";"9824";"1"
"      Self time";"2.2476354E-4";"12";"1"
"     Self time";"7.492118E-4";"40";"1"
"    Interfaz.Swing.Menu_Mapa$2.actionPerformed(java.awt.event.ActionEvent)";"0.60240376";"32162";"1"
"     Self time";"0.32397792";"17297";"1"
"     Interfaz.Swing.Menu_Cargar.<init>()";"0.27717093";"14798";"1"
"      Interfaz.Swing.Menu_Cargar.initialize()";"0.2419205";"12916";"1"
"       Interfaz.Swing.Menu_Cargar.getMenu_cargar()";"0.20972311";"11197";"1"
"        Interfaz.Swing.Menu_Cargar.getBack()";"0.07518341";"4014";"1"
"         Self time";"0.07349768";"3924";"1"
"         Interfaz.Swing.Menu_Cargar$4.<init>(Interfaz.Swing.Menu_Cargar)";"2.4349385E-4";"13";"1"
"        Interfaz.Swing.Menu_Cargar.getCargar_bd()";"0.06302744";"3365";"1"
"         Self time";"0.061322987";"3274";"1"
"         Interfaz.Swing.Menu_Cargar$3.<init>(Interfaz.Swing.Menu_Cargar)";"2.6222414E-4";"14";"1"
"        Interfaz.Swing.Menu_Cargar.getCargar_archivo()";"0.06100457";"3257";"1"
"         Self time";"0.059112813";"3156";"1"
"         Interfaz.Swing.Menu_Cargar$2.<init>(Interfaz.Swing.Menu_Cargar)";"4.4952708E-4";"24";"1"
"        Self time";"0.009721023";"519";"1"
"       Self time";"0.03182277";"1699";"1"
"       Interfaz.Swing.Menu_Cargar$1.<init>(Interfaz.Swing.Menu_Cargar)";"2.6222414E-4";"14";"1"
"      Self time";"0.03302151";"1763";"1"
"    Interfaz.Swing.Inicio$1.paintComponent(java.awt.Graphics)";"0.5991447";"31988";"4"
"    Interfaz.Swing.Menu_Pedido$1.windowClosing(java.awt.event.WindowEvent)";"0.26540828";"14170";"1"
"     Interfaz.Swing.Menu_Pedido.access$000(Interfaz.Swing.Menu_Pedido, java.awt.event.WindowEvent)";"0.2649213";"14144";"1"
"      Interfaz.Swing.Menu_Pedido.formWindowClosing(java.awt.event.WindowEvent)";"0.26475272";"14135";"1"
"      Self time";"1.4984237E-4";"8";"1"
"     Self time";"4.869877E-4";"26";"1"
"    Interfaz.Swing.About$1.windowClosing(java.awt.event.WindowEvent)";"0.24407448";"13031";"1"
"     Interfaz.Swing.About.access$000(Interfaz.Swing.About, java.awt.event.WindowEvent)";"0.24351257";"13001";"1"
"      Interfaz.Swing.About.formWindowClosing(java.awt.event.WindowEvent)";"0.24323162";"12986";"1"
"      Self time";"2.8095444E-4";"15";"1"
"     Self time";"5.619089E-4";"30";"1"
"    Interfaz.Swing.Simulacion$2.actionPerformed(java.awt.event.ActionEvent)";"0.23931699";"12777";"8"
"     Interfaz.Swing.Simulacion.access$100(Interfaz.Swing.Simulacion, java.awt.event.ActionEvent)";"0.23828682";"12722";"8"
"      Interfaz.Swing.Simulacion.siguienteActionPerformed(java.awt.event.ActionEvent)";"0.23787476";"12700";"8"
"       Sistema.Sistema.continuar()";"0.23673221";"12639";"8"
"        Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.1222901";"6529";"8"
"         Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.121672004";"6496";"8"
"          Interfaz.Swing.Simulacion.set_ihosp(String)";"0.12039834";"6428";"8"
"          Self time";"0.0012549298";"67";"8"
"         Self time";"6.1809976E-4";"33";"8"
"        Sistema.Tipos.Hospital.mover(long)";"0.10724967";"5726";"8"
"         Interfaz.IU.informar(String, Interfaz.InformarConst)";"0.06366427";"3399";"2"
"          Interfaz.Traductor.informar_hosp(String, javax.swing.JFrame)";"0.063570626";"3394";"2"
"           Interfaz.Swing.Simulacion.set_ihosp(String)";"0.06327094";"3378";"2"
"           Self time";"2.8095444E-4";"15";"2"
"          Self time";"9.365148E-5";"5";"2"
"         Utils.System_Log.log_normal(String)";"0.033358656";"1781";"2"
"         Self time";"0.0061248066";"327";"8"
"         Sistema.Tipos.Punto.toString()";"0.0036524076";"195";"4"
"         Sistema.Tipos.Pedido.siguiente_tramo()";"4.120665E-4";"22";"2"
"          Self time";"3.1841503E-4";"17";"2"
"          Sistema.Tipos.Ambulancias.Ambulancia.tiempoXcuadra(Sistema.Tipos.Calle)";"7.492118E-5";"4";"2"
"        Self time";"0.007173703";"383";"8"
"       Self time";"9.365148E-4";"50";"8"
"       Interfaz.Swing.Nucleo_Keeper.get_Nucleo()";"1.8730295E-4";"10";"8"
"      Self time";"3.933362E-4";"21";"8"
"     Self time";"0.0010301663";"55";"8"
"    Interfaz.Swing.Carga_de_Archivo$3.actionPerformed(java.awt.event.ActionEvent)";"0.2066888";"11035";"1"
"    Interfaz.Swing.Carga_de_BD$3.actionPerformed(java.awt.event.ActionEvent)";"0.19715509";"10526";"1"
"    Interfaz.Swing.Help$1.windowClosing(java.awt.event.WindowEvent)";"0.17149459";"9156";"1"
"     Interfaz.Swing.Help.access$000(Interfaz.Swing.Help, java.awt.event.WindowEvent)";"0.17068918";"9113";"1"
"      Interfaz.Swing.Help.formWindowClosing(java.awt.event.WindowEvent)";"0.17042696";"9099";"1"
"      Self time";"2.6222414E-4";"14";"1"
"     Self time";"7.866724E-4";"42";"1"
"    Interfaz.Swing.Carga_de_Archivo$1.mouseClicked(java.awt.event.MouseEvent)";"0.077712";"4149";"2"
"    Interfaz.Swing.Guardar_Mapa$1.mouseClicked(java.awt.event.MouseEvent)";"0.014834395";"792";"1"
"    Interfaz.Swing.Carga_de_BD$1.mouseClicked(java.awt.event.MouseEvent)";"0.01455344";"777";"1"
"    Interfaz.Swing.Simulacion$6.mouseClicked(java.awt.event.MouseEvent)";"0.009589911";"512";"1"
"     Interfaz.Swing.Simulacion.access$500(Interfaz.Swing.Simulacion, java.awt.event.MouseEvent)";"0.009046732";"483";"1"
"      Interfaz.Swing.Simulacion.idMouseClicked(java.awt.event.MouseEvent)";"0.008934351";"477";"1"
"      Self time";"9.365148E-5";"5";"1"
"     Self time";"5.244483E-4";"28";"1"
"   main";"100.0";"1052028";"1"
"    Motor.Main.main(String[])";"100.0";"1052028";"1"
"     Interfaz.IU.load()";"98.03627";"1031369";"1"
"      Interfaz.Swing.Inicio.<init>()";"84.35679";"887457";"1"
"       Self time";"42.819298";"450471";"1"
"       Interfaz.Swing.Inicio.initialize()";"41.475037";"436329";"1"
"        Self time";"40.17954";"422700";"1"
"        Interfaz.Swing.Inicio.getJContentPane()";"1.0320067";"10857";"1"
"         Interfaz.Swing.Inicio.getProgreso()";"0.5419057";"5701";"1"
"         Self time";"0.39523664";"4158";"1"
"         Interfaz.Swing.Inicio$1.<init>(Interfaz.Swing.Inicio)";"0.09049189";"952";"1"
"      Interfaz.Swing.Main.<init>()";"7.14192";"75135";"1"
"       Interfaz.Swing.Main.initialize()";"6.963503";"73258";"1"
"        Self time";"3.7012322";"38938";"1"
"        Interfaz.Swing.Main.getJContentPane()";"3.2546663";"34240";"1"
"         Interfaz.Swing.Main.getMapa()";"1.3801914";"14520";"1"
"          Self time";"1.3703058";"14416";"1"
"          Interfaz.Swing.Main$4.<init>(Interfaz.Swing.Main)";"0.0015208721";"16";"1"
"         Self time";"0.77631015";"8167";"1"
"         Interfaz.Swing.Main.getSalir()";"0.50569";"5320";"1"
"          Self time";"0.49704";"5229";"1"
"          Interfaz.Swing.Main$7.<init>(Interfaz.Swing.Main)";"0.0013307631";"14";"1"
"         Interfaz.Swing.Main.getSimular()";"0.36928675";"3885";"1"
"          Self time";"0.36006647";"3788";"1"
"          Interfaz.Swing.Main$6.<init>(Interfaz.Swing.Main)";"0.0015208721";"16";"1"
"         Interfaz.Swing.Main.getAmbulancias()";"0.20617323";"2169";"1"
"          Self time";"0.1972381";"2075";"1"
"          Interfaz.Swing.Main$5.<init>(Interfaz.Swing.Main)";"0.0015208721";"16";"1"
"         Interfaz.Swing.Main$2.<init>(Interfaz.Swing.Main)";"0.0032318532";"34";"1"
"         Interfaz.Swing.Main$3.<init>(Interfaz.Swing.Main)";"0.0016159266";"17";"1"
"        Interfaz.Swing.Main$1.<init>(Interfaz.Swing.Main)";"0.0019961447";"21";"1"
"       Self time";"0.16710582";"1758";"1"
"      Self time";"6.2877603";"66149";"1"
"      Interfaz.Swing.Inicio.setInfo(String)";"0.15389325";"1619";"4"
"      Interfaz.Swing.Inicio.setProgreso(int)";"0.09533967";"1003";"3"
"     Self time";"1.6022388";"16856";"1"
"     Sistema.Sistema.<init>(Interfaz.IUser)";"0.35911593";"3778";"1"
"      Interfaz.IU.setS(Sistema.Sistema)";"0.2152034";"2264";"1"
"       Self time";"0.21387264";"2250";"1"
"       Interfaz.Swing.Nucleo_Keeper.set_Nucleo(Sistema.Sistema)";"0.0012357086";"13";"1"
"      Self time";"0.14210649";"1495";"1"
"      Interfaz.Interface_Keeper.set_Interface(Interfaz.IUser)";"0.0016159266";"17";"1"
"     Interfaz.IU.<init>()";"9.50545E-4";"10";"1"
"     Interfaz.Interface_Keeper.set_Interface(Interfaz.IUser)";"1.9010901E-4";"2";"1"
"   Finalizer";"100.0";"582";"1"
"    Utils.Input_Stream.finalize()";"100.0";"583";"4"
